reagent_type,top_k,accuracy
overall,1,0.4166666666666667
overall,2,0.5699233716475096
overall,3,0.6532567049808429
overall,4,0.7241379310344828
overall,5,0.7672413793103449
overall,6,0.7978927203065134
overall,7,0.8208812260536399
overall,8,0.8457854406130269
overall,9,0.8582375478927203
overall,10,0.8726053639846744
fine_solvent,1,0.4846743295019157
fine_solvent,2,0.646551724137931
fine_solvent,3,0.7375478927203065
fine_solvent,4,0.8132183908045977
fine_solvent,5,0.8582375478927203
fine_solvent,6,0.8869731800766284
fine_solvent,7,0.9099616858237548
fine_solvent,8,0.9339080459770115
fine_solvent,9,0.9444444444444444
fine_solvent,10,0.9530651340996169
base,1,0.8457854406130269
base,2,0.8649425287356322
base,3,0.8745210727969349
base,4,0.8888888888888888
base,5,0.8984674329501916
base,6,0.907088122605364
base,7,0.9204980842911877
base,8,0.9272030651340997
base,9,0.9377394636015326
base,10,0.9434865900383141
