reagent_type,top_k,accuracy
overall,1,0.38409961685823757
overall,2,0.5363984674329502
overall,3,0.6618773946360154
overall,4,0.7423371647509579
overall,5,0.8122605363984674
overall,6,0.8419540229885057
overall,7,0.8706896551724138
overall,8,0.8869731800766284
overall,9,0.8984674329501916
overall,10,0.9099616858237548
coarse_solvent,1,0.45881226053639845
coarse_solvent,2,0.617816091954023
coarse_solvent,3,0.7586206896551724
coarse_solvent,4,0.8486590038314177
coarse_solvent,5,0.9233716475095786
coarse_solvent,6,0.9511494252873564
coarse_solvent,7,0.9683908045977011
coarse_solvent,8,0.9731800766283525
coarse_solvent,9,0.9808429118773946
coarse_solvent,10,0.9837164750957854
base,1,0.8371647509578544
base,2,0.8505747126436781
base,3,0.8591954022988506
base,4,0.8668582375478927
base,5,0.8802681992337165
base,6,0.907088122605364
base,7,0.9425287356321839
base,8,0.9664750957854407
base,9,0.9712643678160919
base,10,0.9731800766283525
