reagent_type,top_k,accuracy
overall,1,0.4434865900383142
overall,2,0.592911877394636
overall,3,0.7030651340996169
overall,4,0.7701149425287356
overall,5,0.8132183908045977
overall,6,0.8467432950191571
overall,7,0.8802681992337165
overall,8,0.8975095785440613
overall,9,0.9128352490421456
overall,10,0.9224137931034483
coarse_solvent,1,0.5009578544061303
coarse_solvent,2,0.6724137931034483
coarse_solvent,3,0.8007662835249042
coarse_solvent,4,0.8735632183908046
coarse_solvent,5,0.9166666666666666
coarse_solvent,6,0.9406130268199234
coarse_solvent,7,0.9674329501915708
coarse_solvent,8,0.975095785440613
coarse_solvent,9,0.9808429118773946
coarse_solvent,10,0.985632183908046
base,1,0.8256704980842912
base,2,0.8630268199233716
base,3,0.8869731800766284
base,4,0.9080459770114943
base,5,0.9224137931034483
base,6,0.9377394636015326
base,7,0.9540229885057471
base,8,0.9616858237547893
base,9,0.9683908045977011
base,10,0.9741379310344828
