reagent_type,top_k,accuracy
overall,1,0.35727969348659006
overall,2,0.5478927203065134
overall,3,0.6772030651340997
overall,4,0.7576628352490421
overall,5,0.8122605363984674
overall,6,0.8486590038314177
overall,7,0.8831417624521073
overall,8,0.9032567049808429
overall,9,0.9204980842911877
overall,10,0.9319923371647509
coarse_solvent,1,0.42049808429118773
coarse_solvent,2,0.6283524904214559
coarse_solvent,3,0.7739463601532567
coarse_solvent,4,0.8687739463601533
coarse_solvent,5,0.9262452107279694
coarse_solvent,6,0.9559386973180076
coarse_solvent,7,0.9818007662835249
coarse_solvent,8,0.9837164750957854
coarse_solvent,9,0.9913793103448276
coarse_solvent,10,0.9942528735632183
base,1,0.8342911877394636
base,2,0.853448275862069
base,3,0.8611111111111112
base,4,0.8745210727969349
base,5,0.8898467432950191
base,6,0.9243295019157088
base,7,0.9386973180076629
base,8,0.9501915708812261
base,9,0.9540229885057471
base,10,0.9616858237547893
