reagent_type,top_k,accuracy
overall,1,0.4837164750957854
overall,2,0.646551724137931
overall,3,0.7394636015325671
overall,4,0.7835249042145593
overall,5,0.8170498084291188
overall,6,0.8371647509578544
overall,7,0.8591954022988506
overall,8,0.8783524904214559
overall,9,0.8879310344827587
overall,10,0.89272030651341
fine_solvent,1,0.5517241379310345
fine_solvent,2,0.7203065134099617
fine_solvent,3,0.8247126436781609
fine_solvent,4,0.8639846743295019
fine_solvent,5,0.9013409961685823
fine_solvent,6,0.9157088122605364
fine_solvent,7,0.9319923371647509
fine_solvent,8,0.9454022988505747
fine_solvent,9,0.9549808429118773
fine_solvent,10,0.9616858237547893
base,1,0.8515325670498084
base,2,0.8802681992337165
base,3,0.896551724137931
base,4,0.9080459770114943
base,5,0.9166666666666666
base,6,0.9262452107279694
base,7,0.9339080459770115
base,8,0.9425287356321839
base,9,0.946360153256705
base,10,0.9501915708812261
