reagent_type,top_k,accuracy
fine_solvent,1,0.4597701132297516
fine_solvent,2,0.6618773937225342
fine_solvent,3,0.7978927493095398
fine_solvent,4,0.8390804529190063
fine_solvent,5,0.8745210766792297
fine_solvent,6,0.9099617004394531
fine_solvent,7,0.9300765991210938
fine_solvent,8,0.9473180174827576
fine_solvent,9,0.9645593762397766
fine_solvent,10,0.9779693484306335
fine_solvent,11,0.984674334526062
fine_solvent,12,0.992337167263031
fine_solvent,13,1.0
base,1,0.8295019268989563
base,2,0.9233716726303101
base,3,0.9645593762397766
base,4,0.9865900278091431
base,5,0.992337167263031
base,6,0.998084306716919
base,7,1.0
