reagent_type,top_k,accuracy
overall,1,0.43773946360153254
overall,2,0.5900383141762452
overall,3,0.6886973180076629
overall,4,0.7480842911877394
overall,5,0.7806513409961686
overall,6,0.8151340996168582
overall,7,0.8362068965517241
overall,8,0.8515325670498084
overall,9,0.8649425287356322
overall,10,0.8745210727969349
fine_solvent,1,0.5019157088122606
fine_solvent,2,0.6637931034482759
fine_solvent,3,0.774904214559387
fine_solvent,4,0.8227969348659003
fine_solvent,5,0.8591954022988506
fine_solvent,6,0.8850574712643678
fine_solvent,7,0.9013409961685823
fine_solvent,8,0.9118773946360154
fine_solvent,9,0.9195402298850575
fine_solvent,10,0.9243295019157088
base,1,0.8381226053639846
base,2,0.8716475095785441
base,3,0.89272030651341
base,4,0.9166666666666666
base,5,0.9252873563218391
base,6,0.9329501915708812
base,7,0.9434865900383141
base,8,0.9540229885057471
base,9,0.9597701149425287
base,10,0.9626436781609196
