reagent_type,top_k,accuracy
overall,1,0.4837164750957854
overall,2,0.6446360153256705
overall,3,0.7337164750957854
overall,4,0.7787356321839081
overall,5,0.8055555555555556
overall,6,0.8256704980842912
overall,7,0.8400383141762452
overall,8,0.8563218390804598
overall,9,0.8659003831417624
overall,10,0.8745210727969349
fine_solvent,1,0.5450191570881227
fine_solvent,2,0.6992337164750958
fine_solvent,3,0.7998084291187739
fine_solvent,4,0.8505747126436781
fine_solvent,5,0.8764367816091954
fine_solvent,6,0.9003831417624522
fine_solvent,7,0.9185823754789272
fine_solvent,8,0.935823754789272
fine_solvent,9,0.9482758620689655
fine_solvent,10,0.9568965517241379
base,1,0.8505747126436781
base,2,0.882183908045977
base,3,0.8994252873563219
base,4,0.9109195402298851
base,5,0.9243295019157088
base,6,0.9319923371647509
base,7,0.9367816091954023
base,8,0.9406130268199234
base,9,0.946360153256705
base,10,0.9501915708812261
