reagent_type,top_k,accuracy
coarse_solvent,1,0.5330776605944392
coarse_solvent,2,0.710450623202301
coarse_solvent,3,0.8427612655800575
coarse_solvent,4,0.9338446788111218
coarse_solvent,5,0.9798657718120806
coarse_solvent,6,0.9894534995206136
coarse_solvent,7,0.9913710450623202
coarse_solvent,8,0.9942473633748802
coarse_solvent,9,0.9961649089165868
coarse_solvent,10,0.9961649089165868
base,1,0.8446788111217641
base,2,0.8590604026845637
base,3,0.8696069031639502
base,4,0.8744007670182167
base,5,0.8839884947267498
base,6,0.9309683604985618
base,7,0.9530201342281879
base,8,0.9606903163950143
base,9,0.965484180249281
base,10,0.9683604985618408
overall,1,0.4534995206136146
overall,2,0.6203259827420902
overall,3,0.7296260786193672
overall,4,0.8072866730584851
overall,5,0.8542665388302972
overall,6,0.8906999041227229
overall,7,0.9060402684563759
overall,8,0.9213806327900288
overall,9,0.9309683604985618
overall,10,0.9357622243528284
