reagent_type,top_k,accuracy
fine_solvent,1,0.4875478927203065
fine_solvent,2,0.6867816091954023
fine_solvent,3,0.8045977011494253
fine_solvent,4,0.8467432950191571
fine_solvent,5,0.8716475095785441
fine_solvent,6,0.8898467432950191
fine_solvent,7,0.907088122605364
fine_solvent,8,0.9204980842911877
fine_solvent,9,0.9386973180076629
fine_solvent,10,0.9501915708812261
base,1,0.8553639846743295
base,2,0.867816091954023
base,3,0.8726053639846744
base,4,0.9118773946360154
base,5,0.9224137931034483
base,6,0.9281609195402298
base,7,0.9348659003831418
base,8,0.9406130268199234
base,9,0.946360153256705
base,10,0.9511494252873564
overall,1,0.4157088122605364
overall,2,0.6005747126436781
overall,3,0.7040229885057471
overall,4,0.7634099616858238
overall,5,0.789272030651341
overall,6,0.8113026819923371
overall,7,0.8314176245210728
overall,8,0.8496168582375478
overall,9,0.8687739463601533
overall,10,0.8860153256704981
