reagent_type,top_k,accuracy
coarse_solvent,1,0.5057471264367817
coarse_solvent,2,0.7193486590038314
coarse_solvent,3,0.8352490421455939
coarse_solvent,4,0.9128352490421456
coarse_solvent,5,0.9808429118773946
coarse_solvent,6,0.9875478927203065
coarse_solvent,7,0.9904214559386973
coarse_solvent,8,0.9904214559386973
coarse_solvent,9,0.9923371647509579
coarse_solvent,10,0.9952107279693486
base,1,0.842911877394636
base,2,0.8505747126436781
base,3,0.8611111111111112
base,4,0.8687739463601533
base,5,0.8726053639846744
base,6,0.9166666666666666
base,7,0.9415708812260536
base,8,0.9559386973180076
base,9,0.9636015325670498
base,10,0.9664750957854407
overall,1,0.4367816091954023
overall,2,0.6197318007662835
overall,3,0.7298850574712644
overall,4,0.7921455938697318
overall,5,0.8496168582375478
overall,6,0.8735632183908046
overall,7,0.8898467432950191
overall,8,0.9042145593869731
overall,9,0.9176245210727969
overall,10,0.9272030651340997
