reagent_type,top_k,accuracy
fine_solvent,1,0.5091083413231065
fine_solvent,2,0.6903163950143816
fine_solvent,3,0.8044103547459253
fine_solvent,4,0.8696069031639502
fine_solvent,5,0.9022051773729626
fine_solvent,6,0.9261744966442953
fine_solvent,7,0.9443911792905082
fine_solvent,8,0.9520613614573347
fine_solvent,9,0.959731543624161
fine_solvent,10,0.975071907957814
fine_solvent,11,0.9846596356663471
fine_solvent,12,0.9942473633748802
fine_solvent,13,1.0
base,1,0.8437200383509108
base,2,0.9232981783317353
base,3,0.9702780441035475
base,4,0.9817833173537871
base,5,0.9913710450623202
base,6,0.9980824544582934
base,7,1.0
