reagent_type,top_k,accuracy
overall,1,0.4722222222222222
overall,2,0.632183908045977
overall,3,0.7375478927203065
overall,4,0.7825670498084292
overall,5,0.8017241379310345
overall,6,0.8189655172413793
overall,7,0.8352490421455939
overall,8,0.8477011494252874
overall,9,0.8649425287356322
overall,10,0.8735632183908046
fine_solvent,1,0.5162835249042146
fine_solvent,2,0.6848659003831418
fine_solvent,3,0.8055555555555556
fine_solvent,4,0.8524904214559387
fine_solvent,5,0.8745210727969349
fine_solvent,6,0.8888888888888888
fine_solvent,7,0.9051724137931034
fine_solvent,8,0.9195402298850575
fine_solvent,9,0.9339080459770115
fine_solvent,10,0.9406130268199234
base,1,0.8802681992337165
base,2,0.9022988505747126
base,3,0.9137931034482759
base,4,0.9252873563218391
base,5,0.9281609195402298
base,6,0.9367816091954023
base,7,0.9377394636015326
base,8,0.9425287356321839
base,9,0.9473180076628352
base,10,0.9549808429118773
