metric_name,value
fine_solvent_micro_f1,0.5162835
fine_solvent_macro_f1,0.32104796
fine_solvent_macro_recall,0.26063398
fine_solvent_macro_precision,0.59129053
base_micro_f1,0.8802682
base_macro_f1,0.41019624
base_macro_recall,0.353813
base_macro_precision,0.54079545
