reagent_type,top_k,accuracy
overall,1,0.4013409961685824
overall,2,0.5967432950191571
overall,3,0.7030651340996169
overall,4,0.7624521072796935
overall,5,0.7883141762452107
overall,6,0.8160919540229885
overall,7,0.8342911877394636
overall,8,0.8563218390804598
overall,9,0.8783524904214559
overall,10,0.8888888888888888
fine_solvent,1,0.47701149425287354
fine_solvent,2,0.6810344827586207
fine_solvent,3,0.7921455938697318
fine_solvent,4,0.8477011494252874
fine_solvent,5,0.8716475095785441
fine_solvent,6,0.8936781609195402
fine_solvent,7,0.907088122605364
fine_solvent,8,0.9233716475095786
fine_solvent,9,0.9386973180076629
fine_solvent,10,0.9425287356321839
base,1,0.8496168582375478
base,2,0.8706896551724138
base,3,0.8898467432950191
base,4,0.9022988505747126
base,5,0.9137931034482759
base,6,0.9300766283524904
base,7,0.9396551724137931
base,8,0.9511494252873564
base,9,0.9578544061302682
base,10,0.9655172413793104
