reagent_type,top_k,accuracy
fine_solvent,1,0.477011501789093
fine_solvent,2,0.6906130313873291
fine_solvent,3,0.8055555820465088
fine_solvent,4,0.8639847040176392
fine_solvent,5,0.8927202820777893
fine_solvent,6,0.9243295192718506
fine_solvent,7,0.9348658919334412
fine_solvent,8,0.9521072506904602
fine_solvent,9,0.9655172228813171
fine_solvent,10,0.9808428883552551
fine_solvent,11,0.9894636273384094
fine_solvent,12,0.9942528605461121
fine_solvent,13,1.0
base,1,0.8496168851852417
base,2,0.938697338104248
base,3,0.9703065156936646
base,4,0.9894636273384094
base,5,0.9952107071876526
base,6,0.998084306716919
base,7,1.0
