reagent_type,top_k,accuracy
fine_solvent,1,0.4990421455938697
fine_solvent,2,0.685823754789272
fine_solvent,3,0.8045977011494253
fine_solvent,4,0.8639846743295019
fine_solvent,5,0.8879310344827587
fine_solvent,6,0.9051724137931034
fine_solvent,7,0.9204980842911877
fine_solvent,8,0.9319923371647509
fine_solvent,9,0.9444444444444444
fine_solvent,10,0.9568965517241379
base,1,0.8256704980842912
base,2,0.8477011494252874
base,3,0.8563218390804598
base,4,0.8840996168582376
base,5,0.9003831417624522
base,6,0.9080459770114943
base,7,0.9137931034482759
base,8,0.9243295019157088
base,9,0.9319923371647509
base,10,0.9425287356321839
overall,1,0.4109195402298851
overall,2,0.5909961685823755
overall,3,0.6934865900383141
overall,4,0.7614942528735632
overall,5,0.7902298850574713
overall,6,0.8093869731800766
overall,7,0.8275862068965517
overall,8,0.8390804597701149
overall,9,0.8582375478927203
overall,10,0.882183908045977
