reagent_type,top_k,accuracy
overall,1,0.4818007662835249
overall,2,0.6417624521072797
overall,3,0.7394636015325671
overall,4,0.774904214559387
overall,5,0.8093869731800766
overall,6,0.828544061302682
overall,7,0.8419540229885057
overall,8,0.8524904214559387
overall,9,0.867816091954023
overall,10,0.8773946360153256
fine_solvent,1,0.5277777777777778
fine_solvent,2,0.6925287356321839
fine_solvent,3,0.8065134099616859
fine_solvent,4,0.8448275862068966
fine_solvent,5,0.8831417624521073
fine_solvent,6,0.9003831417624522
fine_solvent,7,0.9147509578544061
fine_solvent,8,0.9243295019157088
fine_solvent,9,0.9367816091954023
fine_solvent,10,0.946360153256705
base,1,0.8611111111111112
base,2,0.9003831417624522
base,3,0.9090038314176245
base,4,0.9176245210727969
base,5,0.9272030651340997
base,6,0.9386973180076629
base,7,0.9406130268199234
base,8,0.9444444444444444
base,9,0.9501915708812261
base,10,0.9549808429118773
