reagent_type,top_k,accuracy
overall,1,0.39080459770114945
overall,2,0.5325670498084292
overall,3,0.6273946360153256
overall,4,0.6704980842911877
overall,5,0.6992337164750958
overall,6,0.7270114942528736
overall,7,0.7567049808429118
overall,8,0.774904214559387
overall,9,0.7959770114942529
overall,10,0.8160919540229885
fine_solvent,1,0.4434865900383142
fine_solvent,2,0.6063218390804598
fine_solvent,3,0.7145593869731801
fine_solvent,4,0.7547892720306514
fine_solvent,5,0.7854406130268199
fine_solvent,6,0.8189655172413793
fine_solvent,7,0.8448275862068966
fine_solvent,8,0.867816091954023
fine_solvent,9,0.882183908045977
fine_solvent,10,0.896551724137931
base,1,0.8448275862068966
base,2,0.8591954022988506
base,3,0.8745210727969349
base,4,0.8946360153256705
base,5,0.9051724137931034
base,6,0.9147509578544061
base,7,0.9281609195402298
base,8,0.935823754789272
base,9,0.9482758620689655
base,10,0.9530651340996169
