reagent_type,top_k,accuracy
coarse_solvent,1,0.49808429118773945
coarse_solvent,2,0.7088122605363985
coarse_solvent,3,0.8448275862068966
coarse_solvent,4,0.9262452107279694
coarse_solvent,5,0.9741379310344828
coarse_solvent,6,0.9818007662835249
coarse_solvent,7,0.985632183908046
coarse_solvent,8,0.9913793103448276
coarse_solvent,9,0.9923371647509579
coarse_solvent,10,0.9942528735632183
base,1,0.8477011494252874
base,2,0.8611111111111112
base,3,0.8687739463601533
base,4,0.8735632183908046
base,5,0.882183908045977
base,6,0.9319923371647509
base,7,0.9597701149425287
base,8,0.9655172413793104
base,9,0.9731800766283525
base,10,0.975095785440613
overall,1,0.42337164750957856
overall,2,0.6226053639846744
overall,3,0.7413793103448276
overall,4,0.8045977011494253
overall,5,0.8544061302681992
overall,6,0.8850574712643678
overall,7,0.907088122605364
overall,8,0.9166666666666666
overall,9,0.9319923371647509
overall,10,0.9367816091954023
