reagent_type,top_k,accuracy
overall,1,0.47701149425287354
overall,2,0.6475095785440613
overall,3,0.7308429118773946
overall,4,0.7758620689655172
overall,5,0.7969348659003831
overall,6,0.8199233716475096
overall,7,0.8342911877394636
overall,8,0.8524904214559387
overall,9,0.867816091954023
overall,10,0.8793103448275862
fine_solvent,1,0.5335249042145593
fine_solvent,2,0.7145593869731801
fine_solvent,3,0.8045977011494253
fine_solvent,4,0.8467432950191571
fine_solvent,5,0.8649425287356322
fine_solvent,6,0.8879310344827587
fine_solvent,7,0.907088122605364
fine_solvent,8,0.9252873563218391
fine_solvent,9,0.9367816091954023
fine_solvent,10,0.9482758620689655
base,1,0.8620689655172413
base,2,0.8898467432950191
base,3,0.9032567049808429
base,4,0.9176245210727969
base,5,0.9252873563218391
base,6,0.9329501915708812
base,7,0.9348659003831418
base,8,0.9396551724137931
base,9,0.9492337164750958
base,10,0.9549808429118773
