reagent_type,top_k,accuracy
fine_solvent,1,0.4952107279693487
fine_solvent,2,0.6810344827586207
fine_solvent,3,0.8026819923371648
fine_solvent,4,0.8582375478927203
fine_solvent,5,0.8773946360153256
fine_solvent,6,0.8936781609195402
fine_solvent,7,0.9051724137931034
fine_solvent,8,0.9233716475095786
fine_solvent,9,0.935823754789272
fine_solvent,10,0.9473180076628352
base,1,0.8496168582375478
base,2,0.8639846743295019
base,3,0.8735632183908046
base,4,0.8946360153256705
base,5,0.9080459770114943
base,6,0.9176245210727969
base,7,0.9233716475095786
base,8,0.9281609195402298
base,9,0.9367816091954023
base,10,0.9444444444444444
overall,1,0.421455938697318
overall,2,0.6005747126436781
overall,3,0.7011494252873564
overall,4,0.764367816091954
overall,5,0.7911877394636015
overall,6,0.8103448275862069
overall,7,0.8275862068965517
overall,8,0.8457854406130269
overall,9,0.8591954022988506
overall,10,0.8726053639846744
