reagent_type,top_k,accuracy
overall,1,0.045019157088122604
overall,2,0.09770114942528736
overall,3,0.14367816091954022
overall,4,0.1781609195402299
overall,5,0.20593869731800765
overall,6,0.23371647509578544
overall,7,0.26053639846743293
overall,8,0.28448275862068967
overall,9,0.3017241379310345
overall,10,0.3160919540229885
exact_solvent,1,0.08908045977011494
exact_solvent,2,0.2289272030651341
exact_solvent,3,0.2289272030651341
exact_solvent,4,0.2796934865900383
exact_solvent,5,0.3132183908045977
exact_solvent,6,0.3132183908045977
exact_solvent,7,0.38026819923371646
exact_solvent,8,0.38026819923371646
exact_solvent,9,0.45306513409961685
exact_solvent,10,0.48659003831417624
exact_base,1,0.4051724137931034
exact_base,2,0.5421455938697318
exact_base,3,0.7806513409961686
exact_base,4,0.7806513409961686
exact_base,5,0.7806513409961686
exact_base,6,0.7806513409961686
exact_base,7,0.7806513409961686
exact_base,8,0.7806513409961686
exact_base,9,0.7806513409961686
exact_base,10,0.7806513409961686
