top_k,reagent_type,accuracy
1,exact_solvent,0.36877394636015326
2,exact_solvent,0.46551724137931033
3,exact_solvent,0.5220306513409961
4,exact_solvent,0.5565134099616859
5,exact_solvent,0.5727969348659003
6,exact_solvent,0.592911877394636
7,exact_solvent,0.6044061302681992
8,exact_solvent,0.6226053639846744
9,exact_solvent,0.6408045977011494
10,exact_solvent,0.6522988505747126
1,exact_base,0.5718390804597702
2,exact_base,0.7164750957854407
3,exact_base,0.7978927203065134
4,exact_base,0.8524904214559387
5,exact_base,0.8917624521072797
6,exact_base,0.9080459770114943
7,exact_base,0.9128352490421456
8,exact_base,0.9137931034482759
9,exact_base,0.9137931034482759
10,exact_base,0.9137931034482759
