reagent_type,top_k,accuracy
coarse_solvent,1,0.4563758373260498
coarse_solvent,2,0.6673058271408081
coarse_solvent,3,0.8341323137283325
coarse_solvent,4,0.9328858852386475
coarse_solvent,5,0.9817833304405212
coarse_solvent,6,1.0
base,1,0.8485139012336731
base,2,0.9290508031845093
base,3,0.972195565700531
base,4,0.9837008714675903
base,5,0.9942473769187927
base,6,0.9980824589729309
base,7,1.0
