reagent_type,top_k,accuracy
fine_solvent,1,0.495210736989975
fine_solvent,2,0.6800765991210938
fine_solvent,3,0.7739463448524475
fine_solvent,4,0.8534482717514038
fine_solvent,5,0.8908045887947083
fine_solvent,6,0.9118773937225342
fine_solvent,7,0.9329501986503601
fine_solvent,8,0.9454023241996765
fine_solvent,9,0.9645593762397766
fine_solvent,10,0.9741379022598267
fine_solvent,11,0.9837164878845215
fine_solvent,12,0.9932950139045715
fine_solvent,13,1.0
base,1,0.8448275923728943
base,2,0.9367815852165222
base,3,0.9703065156936646
base,4,0.9856321811676025
base,5,0.99042147397995
base,6,0.9961685538291931
base,7,1.0
