reagent_type,top_k,accuracy
overall,1,0.4046021093000959
overall,2,0.573346116970278
overall,3,0.6797698945349953
overall,4,0.7612655800575263
overall,5,0.8101629913710451
overall,6,0.8494726749760306
overall,7,0.8734419942473634
overall,8,0.8983700862895494
overall,9,0.9137104506232023
overall,10,0.9280920421860019
coarse_solvent,1,0.46596356663470756
coarse_solvent,2,0.6510067114093959
coarse_solvent,3,0.7679769894534996
coarse_solvent,4,0.8533077660594439
coarse_solvent,5,0.9050814956855225
coarse_solvent,6,0.9290508149568553
coarse_solvent,7,0.9491850431447747
coarse_solvent,8,0.962607861936721
coarse_solvent,9,0.9731543624161074
coarse_solvent,10,0.9808245445829339
base,1,0.8398849472674976
base,2,0.8715244487056567
base,3,0.8926174496644296
base,4,0.9146692233940557
base,5,0.9280920421860019
base,6,0.9482262703739214
base,7,0.9549376797698945
base,8,0.9674017257909875
base,9,0.9731543624161074
base,10,0.9769894534995206
