reagent_type,top_k,accuracy
overall,1,0.28544061302681994
overall,2,0.5105363984674329
overall,3,0.6168582375478927
overall,4,0.6522988505747126
overall,5,0.6877394636015326
overall,6,0.7241379310344828
overall,7,0.7586206896551724
overall,8,0.7863984674329502
overall,9,0.8113026819923371
overall,10,0.8342911877394636
fine_solvent,1,0.3888888888888889
fine_solvent,2,0.6340996168582376
fine_solvent,3,0.7681992337164751
fine_solvent,4,0.8065134099616859
fine_solvent,5,0.842911877394636
fine_solvent,6,0.842911877394636
fine_solvent,7,0.842911877394636
fine_solvent,8,0.8745210727969349
fine_solvent,9,0.9061302681992337
fine_solvent,10,0.9061302681992337
base,1,0.8093869731800766
base,2,0.8093869731800766
base,3,0.8093869731800766
base,4,0.8093869731800766
base,5,0.8093869731800766
base,6,0.8831417624521073
base,7,0.9473180076628352
base,8,0.9473180076628352
base,9,0.9473180076628352
base,10,0.9827586206896551
