reagent_type,top_k,accuracy
overall,1,0.43199233716475094
overall,2,0.6024904214559387
overall,3,0.7183908045977011
overall,4,0.7816091954022989
overall,5,0.8314176245210728
overall,6,0.8591954022988506
overall,7,0.8802681992337165
overall,8,0.9013409961685823
overall,9,0.9157088122605364
overall,10,0.9252873563218391
coarse_solvent,1,0.4827586206896552
coarse_solvent,2,0.6762452107279694
coarse_solvent,3,0.8084291187739464
coarse_solvent,4,0.8754789272030651
coarse_solvent,5,0.9243295019157088
coarse_solvent,6,0.9434865900383141
coarse_solvent,7,0.9597701149425287
coarse_solvent,8,0.9703065134099617
coarse_solvent,9,0.9798850574712644
coarse_solvent,10,0.9846743295019157
base,1,0.8563218390804598
base,2,0.8764367816091954
base,3,0.8917624521072797
base,4,0.9042145593869731
base,5,0.9176245210727969
base,6,0.9396551724137931
base,7,0.9454022988505747
base,8,0.9588122605363985
base,9,0.9616858237547893
base,10,0.9674329501915708
