reagent_type,top_k,accuracy
coarse_solvent,1,0.524904214559387
coarse_solvent,2,0.7193486590038314
coarse_solvent,3,0.8438697318007663
coarse_solvent,4,0.9329501915708812
coarse_solvent,5,0.9865900383141762
coarse_solvent,6,1.0
base,1,0.8496168582375478
base,2,0.9425287356321839
base,3,0.9760536398467433
base,4,0.9904214559386973
base,5,0.9961685823754789
base,6,0.9971264367816092
base,7,1.0
