top_k,reagent_type,accuracy
1,coarse_solvent,0.5067049808429118
2,coarse_solvent,0.6934865900383141
3,coarse_solvent,0.8055555555555556
4,coarse_solvent,0.8908045977011494
5,coarse_solvent,0.9664750957854407
6,coarse_solvent,0.985632183908046
7,coarse_solvent,0.985632183908046
8,coarse_solvent,0.985632183908046
9,coarse_solvent,0.985632183908046
10,coarse_solvent,0.985632183908046
1,base,0.7586206896551724
2,base,0.9022988505747126
3,base,0.946360153256705
4,base,0.9703065134099617
5,base,0.9712643678160919
6,base,0.9712643678160919
7,base,0.9712643678160919
8,base,0.9712643678160919
9,base,0.9712643678160919
10,base,0.9712643678160919
