reagent_type,top_k,accuracy
overall,1,0.4678811121764142
overall,2,0.6251198465963567
overall,3,0.7114093959731543
overall,4,0.7622243528283796
overall,5,0.7957813998082455
overall,6,0.8178331735378715
overall,7,0.8370086289549377
overall,8,0.8523489932885906
overall,9,0.8696069031639502
overall,10,0.8801534036433365
fine_solvent,1,0.5273250239693192
fine_solvent,2,0.6989453499520614
fine_solvent,3,0.7957813998082455
fine_solvent,4,0.8418024928092043
fine_solvent,5,0.8705656759348035
fine_solvent,6,0.8897411313518696
fine_solvent,7,0.9050814956855225
fine_solvent,8,0.9175455417066155
fine_solvent,9,0.9357622243528284
fine_solvent,10,0.9482262703739214
base,1,0.8494726749760306
base,2,0.8811121764141898
base,3,0.9031639501438159
base,4,0.9175455417066155
base,5,0.925215723873442
base,6,0.9300095877277086
base,7,0.9338446788111218
base,8,0.9424736337488016
base,9,0.9463087248322147
base,10,0.9491850431447747
