reagent_type,top_k,accuracy
fine_solvent,1,0.49808429118773945
fine_solvent,2,0.671455938697318
fine_solvent,3,0.7998084291187739
fine_solvent,4,0.8553639846743295
fine_solvent,5,0.882183908045977
fine_solvent,6,0.8984674329501916
fine_solvent,7,0.9109195402298851
fine_solvent,8,0.9224137931034483
fine_solvent,9,0.9319923371647509
fine_solvent,10,0.9425287356321839
base,1,0.8448275862068966
base,2,0.8659003831417624
base,3,0.8716475095785441
base,4,0.896551724137931
base,5,0.9128352490421456
base,6,0.9185823754789272
base,7,0.9281609195402298
base,8,0.9300766283524904
base,9,0.935823754789272
base,10,0.9396551724137931
overall,1,0.4128352490421456
overall,2,0.5862068965517241
overall,3,0.6934865900383141
overall,4,0.7605363984674329
overall,5,0.7959770114942529
overall,6,0.8160919540229885
overall,7,0.8333333333333334
overall,8,0.8438697318007663
overall,9,0.8553639846743295
overall,10,0.8687739463601533
