reagent_type,top_k,accuracy
coarse_solvent,1,0.4243295
coarse_solvent,2,0.63793105
coarse_solvent,3,0.782567
coarse_solvent,4,0.8984674
coarse_solvent,5,0.9741379
coarse_solvent,6,1.0
base,1,0.8266283
base,2,0.9166667
base,3,0.9645594
base,4,0.9856322
base,5,0.99233717
base,6,0.99616855
base,7,1.0
