reagent_type,top_k,accuracy
fine_solvent,1,0.5
fine_solvent,2,0.6800766283524904
fine_solvent,3,0.8055555555555556
fine_solvent,4,0.867816091954023
fine_solvent,5,0.8975095785440613
fine_solvent,6,0.9195402298850575
fine_solvent,7,0.9415708812260536
fine_solvent,8,0.9578544061302682
fine_solvent,9,0.9683908045977011
fine_solvent,10,0.9770114942528736
fine_solvent,11,0.9885057471264368
fine_solvent,12,0.9961685823754789
fine_solvent,13,1.0
base,1,0.8582375478927203
base,2,0.9377394636015326
base,3,0.9626436781609196
base,4,0.9875478927203065
base,5,0.9913793103448276
base,6,0.9942528735632183
base,7,1.0
