reagent_type,top_k,accuracy
fine_solvent,1,0.5201149425287356
fine_solvent,2,0.7088122605363985
fine_solvent,3,0.8227969348659003
fine_solvent,4,0.8706896551724138
fine_solvent,5,0.8994252873563219
fine_solvent,6,0.9195402298850575
fine_solvent,7,0.9425287356321839
fine_solvent,8,0.9492337164750958
fine_solvent,9,0.9597701149425287
fine_solvent,10,0.9712643678160919
base,1,0.8477011494252874
base,2,0.8591954022988506
base,3,0.8649425287356322
base,4,0.8745210727969349
base,5,0.882183908045977
base,6,0.89272030651341
base,7,0.8936781609195402
base,8,0.9042145593869731
base,9,0.9176245210727969
base,10,0.9272030651340997
overall,1,0.4492337164750958
overall,2,0.6197318007662835
overall,3,0.7183908045977011
overall,4,0.7614942528735632
overall,5,0.7921455938697318
overall,6,0.8132183908045977
overall,7,0.8342911877394636
overall,8,0.8438697318007663
overall,9,0.8611111111111112
overall,10,0.8812260536398467
