reagent_type,top_k,accuracy
overall,1,0.38063279002876316
overall,2,0.5503355704697986
overall,3,0.6653883029721956
overall,4,0.75071907957814
overall,5,0.8120805369127517
overall,6,0.8542665388302972
overall,7,0.87248322147651
overall,8,0.9012464046021093
overall,9,0.912751677852349
overall,10,0.9319271332694151
coarse_solvent,1,0.4707574304889741
coarse_solvent,2,0.6308724832214765
coarse_solvent,3,0.7583892617449665
coarse_solvent,4,0.8561840843720039
coarse_solvent,5,0.9194630872483222
coarse_solvent,6,0.9463087248322147
coarse_solvent,7,0.9568552253116012
coarse_solvent,8,0.9731543624161074
coarse_solvent,9,0.9798657718120806
coarse_solvent,10,0.9837008628954937
base,1,0.8235858101629914
base,2,0.8686481303930969
base,3,0.8849472674976031
base,4,0.8945349952061361
base,5,0.9050814956855225
base,6,0.9280920421860019
base,7,0.9386385426653883
base,8,0.9558964525407478
base,9,0.9635666347075743
base,10,0.9731543624161074
