reagent_type,top_k,accuracy
overall,1,0.4875478927203065
overall,2,0.6388888888888888
overall,3,0.7155172413793104
overall,4,0.7653256704980843
overall,5,0.789272030651341
overall,6,0.803639846743295
overall,7,0.8256704980842912
overall,8,0.8496168582375478
overall,9,0.8630268199233716
overall,10,0.8735632183908046
fine_solvent,1,0.5440613026819924
fine_solvent,2,0.6954022988505747
fine_solvent,3,0.7921455938697318
fine_solvent,4,0.8400383141762452
fine_solvent,5,0.8726053639846744
fine_solvent,6,0.8879310344827587
fine_solvent,7,0.907088122605364
fine_solvent,8,0.9300766283524904
fine_solvent,9,0.9434865900383141
fine_solvent,10,0.9511494252873564
base,1,0.8544061302681992
base,2,0.8840996168582376
base,3,0.8994252873563219
base,4,0.9157088122605364
base,5,0.9243295019157088
base,6,0.9291187739463601
base,7,0.935823754789272
base,8,0.9406130268199234
base,9,0.9434865900383141
base,10,0.9501915708812261
