reagent_type,top_k,accuracy
fine_solvent,1,0.5191570881226054
fine_solvent,2,0.7011494252873564
fine_solvent,3,0.8189655172413793
fine_solvent,4,0.8659003831417624
fine_solvent,5,0.8888888888888888
fine_solvent,6,0.9032567049808429
fine_solvent,7,0.9185823754789272
fine_solvent,8,0.935823754789272
fine_solvent,9,0.9473180076628352
fine_solvent,10,0.9578544061302682
base,1,0.8477011494252874
base,2,0.8793103448275862
base,3,0.8898467432950191
base,4,0.9022988505747126
base,5,0.9166666666666666
base,6,0.9281609195402298
base,7,0.9319923371647509
base,8,0.9367816091954023
base,9,0.9415708812260536
base,10,0.946360153256705
overall,1,0.446360153256705
overall,2,0.6264367816091954
overall,3,0.7308429118773946
overall,4,0.7777777777777778
overall,5,0.8045977011494253
overall,6,0.8227969348659003
overall,7,0.8419540229885057
overall,8,0.8582375478927203
overall,9,0.8716475095785441
overall,10,0.8831417624521073
