reagent_type,top_k,accuracy
fine_solvent,1,0.5191570881226054
fine_solvent,2,0.7116858237547893
fine_solvent,3,0.8314176245210728
fine_solvent,4,0.8735632183908046
fine_solvent,5,0.9013409961685823
fine_solvent,6,0.921455938697318
fine_solvent,7,0.9367816091954023
fine_solvent,8,0.9501915708812261
fine_solvent,9,0.9674329501915708
fine_solvent,10,0.9789272030651341
fine_solvent,11,0.9875478927203065
fine_solvent,12,0.9952107279693486
fine_solvent,13,1.0
base,1,0.8477011494252874
base,2,0.9329501915708812
base,3,0.9693486590038314
base,4,0.985632183908046
base,5,0.9961685823754789
base,6,0.9971264367816092
base,7,1.0
