reagent_type,top_k,accuracy
overall,1,0.3055555555555556
overall,2,0.524904214559387
overall,3,0.6273946360153256
overall,4,0.6609195402298851
overall,5,0.6925287356321839
overall,6,0.7289272030651341
overall,7,0.7586206896551724
overall,8,0.7835249042145593
overall,9,0.8017241379310345
overall,10,0.814176245210728
fine_solvent,1,0.3888888888888889
fine_solvent,2,0.6340996168582376
fine_solvent,3,0.7681992337164751
fine_solvent,4,0.8065134099616859
fine_solvent,5,0.8065134099616859
fine_solvent,6,0.842911877394636
fine_solvent,7,0.842911877394636
fine_solvent,8,0.8745210727969349
fine_solvent,9,0.907088122605364
fine_solvent,10,0.907088122605364
base,1,0.8065134099616859
base,2,0.8065134099616859
base,3,0.8065134099616859
base,4,0.8065134099616859
base,5,0.8860153256704981
base,6,0.8860153256704981
base,7,0.9492337164750958
base,8,0.9492337164750958
base,9,0.9492337164750958
base,10,0.9808429118773946
