reagent_type,top_k,accuracy
coarse_solvent,1,0.5114942528735632
coarse_solvent,2,0.6877394636015326
coarse_solvent,3,0.8323754789272031
coarse_solvent,4,0.9147509578544061
coarse_solvent,5,0.9779693486590039
coarse_solvent,6,0.985632183908046
coarse_solvent,7,0.9913793103448276
coarse_solvent,8,0.9952107279693486
coarse_solvent,9,0.9971264367816092
coarse_solvent,10,0.9971264367816092
base,1,0.8448275862068966
base,2,0.8659003831417624
base,3,0.8726053639846744
base,4,0.8745210727969349
base,5,0.8802681992337165
base,6,0.9204980842911877
base,7,0.9501915708812261
base,8,0.9645593869731801
base,9,0.9703065134099617
base,10,0.975095785440613
overall,1,0.4272030651340996
overall,2,0.6024904214559387
overall,3,0.7270114942528736
overall,4,0.8007662835249042
overall,5,0.8563218390804598
overall,6,0.882183908045977
overall,7,0.9090038314176245
overall,8,0.9291187739463601
overall,9,0.9377394636015326
overall,10,0.9444444444444444
