reagent_type,top_k,accuracy
overall,1,0.05555555555555555
overall,2,0.09961685823754789
overall,3,0.1417624521072797
overall,4,0.1772030651340996
overall,5,0.20689655172413793
overall,6,0.23371647509578544
overall,7,0.25862068965517243
overall,8,0.2710727969348659
overall,9,0.289272030651341
overall,10,0.303639846743295
exact_solvent,1,0.08524904214559387
exact_solvent,2,0.22030651340996169
exact_solvent,3,0.22030651340996169
exact_solvent,4,0.2739463601532567
exact_solvent,5,0.3074712643678161
exact_solvent,6,0.3074712643678161
exact_solvent,7,0.36590038314176243
exact_solvent,8,0.36590038314176243
exact_solvent,9,0.4339080459770115
exact_solvent,10,0.4339080459770115
exact_base,1,0.44061302681992337
exact_base,2,0.5613026819923371
exact_base,3,0.7672413793103449
exact_base,4,0.7672413793103449
exact_base,5,0.7672413793103449
exact_base,6,0.7672413793103449
exact_base,7,0.7672413793103449
exact_base,8,0.7672413793103449
exact_base,9,0.7672413793103449
exact_base,10,0.8045977011494253
