reagent_type,top_k,accuracy
overall,1,0.5038314176245211
overall,2,0.6561302681992337
overall,3,0.7471264367816092
overall,4,0.8304597701149425
overall,5,0.8745210727969349
overall,6,0.9061302681992337
overall,7,0.9195402298850575
overall,8,0.9339080459770115
overall,9,0.9386973180076629
overall,10,0.9444444444444444
coarse_solvent,1,0.5545977011494253
coarse_solvent,2,0.7279693486590039
coarse_solvent,3,0.8314176245210728
coarse_solvent,4,0.9195402298850575
coarse_solvent,5,0.9655172413793104
coarse_solvent,6,0.9837164750957854
coarse_solvent,7,0.9932950191570882
coarse_solvent,8,0.9971264367816092
coarse_solvent,9,0.9971264367816092
coarse_solvent,10,0.9971264367816092
base,1,0.8735632183908046
base,2,0.8888888888888888
base,3,0.8994252873563219
base,4,0.9080459770114943
base,5,0.9195402298850575
base,6,0.9396551724137931
base,7,0.9568965517241379
base,8,0.9731800766283525
base,9,0.9808429118773946
base,10,0.9865900383141762
