reagent_type,top_k,accuracy
fine_solvent,1,0.5019157088122606
fine_solvent,2,0.7078544061302682
fine_solvent,3,0.8180076628352491
fine_solvent,4,0.853448275862069
fine_solvent,5,0.8802681992337165
fine_solvent,6,0.89272030651341
fine_solvent,7,0.9099616858237548
fine_solvent,8,0.9262452107279694
fine_solvent,9,0.9406130268199234
fine_solvent,10,0.9578544061302682
base,1,0.842911877394636
base,2,0.8639846743295019
base,3,0.8773946360153256
base,4,0.896551724137931
base,5,0.9080459770114943
base,6,0.9147509578544061
base,7,0.9195402298850575
base,8,0.9224137931034483
base,9,0.9291187739463601
base,10,0.9377394636015326
overall,1,0.4224137931034483
overall,2,0.6187739463601533
overall,3,0.7212643678160919
overall,4,0.7586206896551724
overall,5,0.7883141762452107
overall,6,0.8055555555555556
overall,7,0.8256704980842912
overall,8,0.8400383141762452
overall,9,0.8553639846743295
overall,10,0.8783524904214559
