reagent_type,top_k,accuracy
coarse_solvent,1,0.514367816091954
coarse_solvent,2,0.7059386973180076
coarse_solvent,3,0.8591954022988506
coarse_solvent,4,0.9281609195402298
coarse_solvent,5,0.9731800766283525
coarse_solvent,6,0.9913793103448276
coarse_solvent,7,0.9932950191570882
coarse_solvent,8,0.9961685823754789
coarse_solvent,9,0.9971264367816092
coarse_solvent,10,0.9980842911877394
base,1,0.8256704980842912
base,2,0.8477011494252874
base,3,0.8553639846743295
base,4,0.8601532567049809
base,5,0.8687739463601533
base,6,0.9166666666666666
base,7,0.9425287356321839
base,8,0.9616858237547893
base,9,0.975095785440613
base,10,0.9770114942528736
overall,1,0.42528735632183906
overall,2,0.6101532567049809
overall,3,0.7413793103448276
overall,4,0.7969348659003831
overall,5,0.8400383141762452
overall,6,0.8802681992337165
overall,7,0.9003831417624522
overall,8,0.9224137931034483
overall,9,0.9329501915708812
overall,10,0.9415708812260536
