reagent_type,top_k,accuracy
fine_solvent,1,0.501915693283081
fine_solvent,2,0.6839080452919006
fine_solvent,3,0.782567024230957
fine_solvent,4,0.8400382995605469
fine_solvent,5,0.8802682161331177
fine_solvent,6,0.9109195470809937
fine_solvent,7,0.9300765991210938
fine_solvent,8,0.9492337107658386
fine_solvent,9,0.9645593762397766
fine_solvent,10,0.9760536551475525
fine_solvent,11,0.9885057210922241
fine_solvent,12,0.9952107071876526
fine_solvent,13,1.0
base,1,0.8457854390144348
base,2,0.931034505367279
base,3,0.9712643623352051
base,4,0.9837164878845215
base,5,0.992337167263031
base,6,0.9961685538291931
base,7,1.0
