reagent_type,top_k,accuracy
overall,1,0.4492337164750958
overall,2,0.6044061302681992
overall,3,0.6886973180076629
overall,4,0.735632183908046
overall,5,0.7681992337164751
overall,6,0.7911877394636015
overall,7,0.8065134099616859
overall,8,0.8227969348659003
overall,9,0.8419540229885057
overall,10,0.8591954022988506
fine_solvent,1,0.5019157088122606
fine_solvent,2,0.6618773946360154
fine_solvent,3,0.7614942528735632
fine_solvent,4,0.8122605363984674
fine_solvent,5,0.8477011494252874
fine_solvent,6,0.8773946360153256
fine_solvent,7,0.8917624521072797
fine_solvent,8,0.907088122605364
fine_solvent,9,0.9224137931034483
fine_solvent,10,0.935823754789272
base,1,0.8457854406130269
base,2,0.8726053639846744
base,3,0.8879310344827587
base,4,0.8984674329501916
base,5,0.9090038314176245
base,6,0.9204980842911877
base,7,0.9281609195402298
base,8,0.9348659003831418
base,9,0.9434865900383141
base,10,0.9492337164750958
