reagent_type,top_k,accuracy
overall,1,0.42337164750957856
overall,2,0.5900383141762452
overall,3,0.685823754789272
overall,4,0.7385057471264368
overall,5,0.7787356321839081
overall,6,0.8074712643678161
overall,7,0.8275862068965517
overall,8,0.8438697318007663
overall,9,0.8591954022988506
overall,10,0.8754789272030651
fine_solvent,1,0.4885057471264368
fine_solvent,2,0.6657088122605364
fine_solvent,3,0.7720306513409961
fine_solvent,4,0.8218390804597702
fine_solvent,5,0.8601532567049809
fine_solvent,6,0.8888888888888888
fine_solvent,7,0.9051724137931034
fine_solvent,8,0.9204980842911877
fine_solvent,9,0.9329501915708812
fine_solvent,10,0.9434865900383141
base,1,0.8448275862068966
base,2,0.867816091954023
base,3,0.8860153256704981
base,4,0.9032567049808429
base,5,0.9137931034482759
base,6,0.9233716475095786
base,7,0.9300766283524904
base,8,0.9367816091954023
base,9,0.946360153256705
base,10,0.9521072796934866
