reagent_type,top_k,accuracy
coarse_solvent,1,0.5383141762452107
coarse_solvent,2,0.710727969348659
coarse_solvent,3,0.8295019157088123
coarse_solvent,4,0.9224137931034483
coarse_solvent,5,0.9636015325670498
coarse_solvent,6,0.9827586206896551
coarse_solvent,7,0.9913793103448276
coarse_solvent,8,0.9952107279693486
coarse_solvent,9,0.9990421455938697
coarse_solvent,10,0.9990421455938697
base,1,0.8419540229885057
base,2,0.8630268199233716
base,3,0.8764367816091954
base,4,0.8802681992337165
base,5,0.8917624521072797
base,6,0.9147509578544061
base,7,0.9396551724137931
base,8,0.9568965517241379
base,9,0.9712643678160919
base,10,0.9789272030651341
overall,1,0.4578544061302682
overall,2,0.6245210727969349
overall,3,0.7279693486590039
overall,4,0.803639846743295
overall,5,0.842911877394636
overall,6,0.8773946360153256
overall,7,0.8984674329501916
overall,8,0.9109195402298851
overall,9,0.9233716475095786
overall,10,0.9406130268199234
