reagent_type,top_k,accuracy
overall,1,0.4875478927203065
overall,2,0.6398467432950191
overall,3,0.7404214559386973
overall,4,0.8122605363984674
overall,5,0.8582375478927203
overall,6,0.8860153256704981
overall,7,0.9032567049808429
overall,8,0.9147509578544061
overall,9,0.9224137931034483
overall,10,0.9300766283524904
coarse_solvent,1,0.539272030651341
coarse_solvent,2,0.7021072796934866
coarse_solvent,3,0.8132183908045977
coarse_solvent,4,0.8898467432950191
coarse_solvent,5,0.9454022988505747
coarse_solvent,6,0.9636015325670498
coarse_solvent,7,0.9741379310344828
coarse_solvent,8,0.9885057471264368
coarse_solvent,9,0.9904214559386973
coarse_solvent,10,0.9952107279693486
base,1,0.8630268199233716
base,2,0.8860153256704981
base,3,0.9013409961685823
base,4,0.9118773946360154
base,5,0.9224137931034483
base,6,0.9377394636015326
base,7,0.9559386973180076
base,8,0.9674329501915708
base,9,0.9770114942528736
base,10,0.9789272030651341
