reagent_type,top_k,accuracy
coarse_solvent,1,0.539272
coarse_solvent,2,0.7155172
coarse_solvent,3,0.83237547
coarse_solvent,4,0.9233717
coarse_solvent,5,0.9837165
coarse_solvent,6,1.0
base,1,0.8630268
base,2,0.9425287
base,3,0.97318006
base,4,0.9837165
base,5,0.9894636
base,6,0.99425286
base,7,1.0
