reagent_type,top_k,accuracy
fine_solvent,1,0.551294343240652
fine_solvent,2,0.7123681687440077
fine_solvent,3,0.8082454458293384
fine_solvent,4,0.8533077660594439
fine_solvent,5,0.8763183125599233
fine_solvent,6,0.9022051773729626
fine_solvent,7,0.9242569511025887
fine_solvent,8,0.9405560882070949
fine_solvent,9,0.9568552253116012
fine_solvent,10,0.9635666347075743
base,1,0.8475551294343241
base,2,0.8600191754554171
base,3,0.87248322147651
base,4,0.887823585810163
base,5,0.9031639501438159
base,6,0.9146692233940557
base,7,0.9213806327900288
base,8,0.9280920421860019
base,9,0.9338446788111218
base,10,0.9405560882070949
overall,1,0.47746883988494726
overall,2,0.6241610738255033
overall,3,0.7056567593480345
overall,4,0.7535953978907
overall,5,0.785234899328859
overall,6,0.8187919463087249
overall,7,0.8437200383509108
overall,8,0.8609779482262704
overall,9,0.8763183125599233
overall,10,0.8820709491850431
