reagent_type,top_k,accuracy
overall,1,0.4789272030651341
overall,2,0.6388888888888888
overall,3,0.7586206896551724
overall,4,0.8170498084291188
overall,5,0.8735632183908046
overall,6,0.8984674329501916
overall,7,0.9137931034482759
overall,8,0.9243295019157088
overall,9,0.9319923371647509
overall,10,0.9415708812260536
coarse_solvent,1,0.5277777777777778
coarse_solvent,2,0.6992337164750958
coarse_solvent,3,0.8275862068965517
coarse_solvent,4,0.8936781609195402
coarse_solvent,5,0.9578544061302682
coarse_solvent,6,0.9798850574712644
coarse_solvent,7,0.9904214559386973
coarse_solvent,8,0.9923371647509579
coarse_solvent,9,0.9923371647509579
coarse_solvent,10,0.9961685823754789
base,1,0.8802681992337165
base,2,0.896551724137931
base,3,0.9090038314176245
base,4,0.9176245210727969
base,5,0.9252873563218391
base,6,0.9396551724137931
base,7,0.9568965517241379
base,8,0.9645593869731801
base,9,0.975095785440613
base,10,0.9779693486590039
