reagent_type,top_k,accuracy
coarse_solvent,1,0.5354406130268199
coarse_solvent,2,0.7212643678160919
coarse_solvent,3,0.8400383141762452
coarse_solvent,4,0.9281609195402298
coarse_solvent,5,0.9760536398467433
coarse_solvent,6,0.9923371647509579
coarse_solvent,7,0.9971264367816092
coarse_solvent,8,1.0
coarse_solvent,9,1.0
coarse_solvent,10,1.0
base,1,0.8218390804597702
base,2,0.8505747126436781
base,3,0.8611111111111112
base,4,0.8735632183908046
base,5,0.8850574712643678
base,6,0.9061302681992337
base,7,0.9444444444444444
base,8,0.9636015325670498
base,9,0.9731800766283525
base,10,0.9779693486590039
overall,1,0.4396551724137931
overall,2,0.6197318007662835
overall,3,0.7212643678160919
overall,4,0.803639846743295
overall,5,0.8486590038314177
overall,6,0.8764367816091954
overall,7,0.9051724137931034
overall,8,0.921455938697318
overall,9,0.9319923371647509
overall,10,0.9377394636015326
