reagent_type,top_k,accuracy
overall,1,0.38601532567049807
overall,2,0.5718390804597702
overall,3,0.6925287356321839
overall,4,0.7758620689655172
overall,5,0.8323754789272031
overall,6,0.8591954022988506
overall,7,0.8840996168582376
overall,8,0.9051724137931034
overall,9,0.9137931034482759
overall,10,0.921455938697318
coarse_solvent,1,0.4444444444444444
coarse_solvent,2,0.6503831417624522
coarse_solvent,3,0.7902298850574713
coarse_solvent,4,0.8745210727969349
coarse_solvent,5,0.9348659003831418
coarse_solvent,6,0.9549808429118773
coarse_solvent,7,0.9693486590038314
coarse_solvent,8,0.9789272030651341
coarse_solvent,9,0.9837164750957854
coarse_solvent,10,0.9875478927203065
base,1,0.8400383141762452
base,2,0.8630268199233716
base,3,0.8745210727969349
base,4,0.8850574712643678
base,5,0.9022988505747126
base,6,0.9252873563218391
base,7,0.9415708812260536
base,8,0.9530651340996169
base,9,0.9597701149425287
base,10,0.9664750957854407
