reagent_type,top_k,accuracy
overall,1,0.3649425287356322
overall,2,0.5028735632183908
overall,3,0.6159003831417624
overall,4,0.710727969348659
overall,5,0.7969348659003831
overall,6,0.8457854406130269
overall,7,0.8754789272030651
overall,8,0.8898467432950191
overall,9,0.9022988505747126
overall,10,0.9090038314176245
coarse_solvent,1,0.4501915708812261
coarse_solvent,2,0.6063218390804598
coarse_solvent,3,0.7318007662835249
coarse_solvent,4,0.8381226053639846
coarse_solvent,5,0.9243295019157088
coarse_solvent,6,0.9588122605363985
coarse_solvent,7,0.9760536398467433
coarse_solvent,8,0.9894636015325671
coarse_solvent,9,0.9942528735632183
coarse_solvent,10,0.9942528735632183
base,1,0.8208812260536399
base,2,0.8247126436781609
base,3,0.8342911877394636
base,4,0.8505747126436781
base,5,0.8773946360153256
base,6,0.9157088122605364
base,7,0.9501915708812261
base,8,0.9683908045977011
base,9,0.975095785440613
base,10,0.9779693486590039
