reagent_type,top_k,accuracy
overall,1,0.421455938697318
overall,2,0.6139846743295019
overall,3,0.7231800766283525
overall,4,0.7863984674329502
overall,5,0.8295019157088123
overall,6,0.8611111111111112
overall,7,0.8850574712643678
overall,8,0.9013409961685823
overall,9,0.921455938697318
overall,10,0.9319923371647509
coarse_solvent,1,0.47126436781609193
coarse_solvent,2,0.6762452107279694
coarse_solvent,3,0.8132183908045977
coarse_solvent,4,0.8764367816091954
coarse_solvent,5,0.9176245210727969
coarse_solvent,6,0.9386973180076629
coarse_solvent,7,0.9559386973180076
coarse_solvent,8,0.9683908045977011
coarse_solvent,9,0.9789272030651341
coarse_solvent,10,0.9827586206896551
base,1,0.8515325670498084
base,2,0.882183908045977
base,3,0.8984674329501916
base,4,0.9118773946360154
base,5,0.9329501915708812
base,6,0.946360153256705
base,7,0.9578544061302682
base,8,0.9693486590038314
base,9,0.9741379310344828
base,10,0.9760536398467433
