reagent_type,top_k,accuracy
overall,1,0.49233716475095785
overall,2,0.6561302681992337
overall,3,0.7480842911877394
overall,4,0.7911877394636015
overall,5,0.8180076628352491
overall,6,0.8457854406130269
overall,7,0.8620689655172413
overall,8,0.8745210727969349
overall,9,0.8860153256704981
overall,10,0.8936781609195402
fine_solvent,1,0.5469348659003831
fine_solvent,2,0.7222222222222222
fine_solvent,3,0.8180076628352491
fine_solvent,4,0.8591954022988506
fine_solvent,5,0.8898467432950191
fine_solvent,6,0.9137931034482759
fine_solvent,7,0.9243295019157088
fine_solvent,8,0.9367816091954023
fine_solvent,9,0.9444444444444444
fine_solvent,10,0.9540229885057471
base,1,0.8764367816091954
base,2,0.8936781609195402
base,3,0.9109195402298851
base,4,0.9233716475095786
base,5,0.9300766283524904
base,6,0.935823754789272
base,7,0.9415708812260536
base,8,0.9473180076628352
base,9,0.9511494252873564
base,10,0.9559386973180076
