reagent_type,top_k,accuracy
fine_solvent,1,0.5023969319271333
fine_solvent,2,0.6922339405560882
fine_solvent,3,0.8178331735378715
fine_solvent,4,0.8667305848513902
fine_solvent,5,0.8849472674976031
fine_solvent,6,0.9108341323106424
fine_solvent,7,0.9319271332694151
fine_solvent,8,0.950143815915628
fine_solvent,9,0.9645254074784276
fine_solvent,10,0.9760306807286673
fine_solvent,11,0.9846596356663471
fine_solvent,12,0.9932885906040269
fine_solvent,13,1.0
base,1,0.8446788111217641
base,2,0.9328859060402684
base,3,0.9693192713326941
base,4,0.9894534995206136
base,5,0.9952061361457335
base,6,0.9961649089165868
base,7,1.0
