reagent_type,top_k,accuracy
fine_solvent,1,0.5
fine_solvent,2,0.6772030651340997
fine_solvent,3,0.8180076628352491
fine_solvent,4,0.8649425287356322
fine_solvent,5,0.8840996168582376
fine_solvent,6,0.9080459770114943
fine_solvent,7,0.9243295019157088
fine_solvent,8,0.9473180076628352
fine_solvent,9,0.9616858237547893
fine_solvent,10,0.9722222222222222
fine_solvent,11,0.985632183908046
fine_solvent,12,0.9961685823754789
fine_solvent,13,1.0
base,1,0.8477011494252874
base,2,0.9339080459770115
base,3,0.9683908045977011
base,4,0.9808429118773946
base,5,0.9904214559386973
base,6,0.9961685823754789
base,7,1.0
