reagent_type,top_k,accuracy
fine_solvent,1,0.5306513409961686
fine_solvent,2,0.7136015325670498
fine_solvent,3,0.8160919540229885
fine_solvent,4,0.8611111111111112
fine_solvent,5,0.8879310344827587
fine_solvent,6,0.9080459770114943
fine_solvent,7,0.9281609195402298
fine_solvent,8,0.9396551724137931
fine_solvent,9,0.9521072796934866
fine_solvent,10,0.9578544061302682
base,1,0.8218390804597702
base,2,0.8524904214559387
base,3,0.8697318007662835
base,4,0.8879310344827587
base,5,0.8994252873563219
base,6,0.907088122605364
base,7,0.9166666666666666
base,8,0.9195402298850575
base,9,0.9243295019157088
base,10,0.9319923371647509
overall,1,0.4367816091954023
overall,2,0.6139846743295019
overall,3,0.7068965517241379
overall,4,0.7557471264367817
overall,5,0.789272030651341
overall,6,0.814176245210728
overall,7,0.8362068965517241
overall,8,0.8496168582375478
overall,9,0.8639846743295019
overall,10,0.8726053639846744
