reagent_type,top_k,accuracy
coarse_solvent,1,0.5503356
coarse_solvent,2,0.73058486
coarse_solvent,3,0.8542665
coarse_solvent,4,0.9434324
coarse_solvent,5,0.9894535
coarse_solvent,6,1.0
base,1,0.86001915
base,2,0.936721
base,3,0.9683605
base,4,0.98082453
base,5,0.9894535
base,6,0.9952061
base,7,1.0
