reagent_type,top_k,accuracy
overall,1,0.49185043144774687
overall,2,0.6529242569511026
overall,3,0.7612655800575263
overall,4,0.825503355704698
overall,5,0.8657718120805369
overall,6,0.887823585810163
overall,7,0.9050814956855225
overall,8,0.9137104506232023
overall,9,0.9223394055608821
overall,10,0.9280920421860019
coarse_solvent,1,0.5503355704697986
coarse_solvent,2,0.710450623202301
coarse_solvent,3,0.837967401725791
coarse_solvent,4,0.9156279961649089
coarse_solvent,5,0.9587727708533078
coarse_solvent,6,0.9683604985618408
coarse_solvent,7,0.9789069990412272
coarse_solvent,8,0.9856184084372004
coarse_solvent,9,0.9913710450623202
coarse_solvent,10,0.9961649089165868
base,1,0.8600191754554171
base,2,0.8868648130393096
base,3,0.9022051773729626
base,4,0.909875359539789
base,5,0.9204218600191755
base,6,0.9367209971236817
base,7,0.9587727708533078
base,8,0.9635666347075743
base,9,0.9702780441035475
base,10,0.9798657718120806
